<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
04/03/20,000000,3053.1000000,3130.8200000,3034.3800000,3130.1200000,17877
05/03/20,000000,3062.7000000,3082.6600000,2999.8400000,3023.9400000,18198
06/03/20,000000,2939.6900000,2985.9300000,2901.5400000,2972.3700000,13855
09/03/20,000000,2863.8900000,2863.8900000,2734.4300000,2746.5600000,8042
10/03/20,000000,2836.3200000,2882.2400000,2734.0000000,2882.2300000,5241
11/03/20,000000,2808.6500000,2816.3600000,2707.5300000,2741.3800000,7224
12/03/20,000000,2630.8600000,2660.7600000,2479.6800000,2480.6400000,5048
13/03/20,000000,2618.8500000,2711.0400000,2492.3700000,2711.0200000,6565
16/03/20,000000,2489.5000000,2562.8000000,2381.0600000,2386.1300000,10879
17/03/20,000000,2425.6600000,2553.9300000,2367.4300000,2529.1900000,11439
18/03/20,000000,2436.5000000,2453.5700000,2280.6800000,2398.1000000,8193
19/03/20,000000,2393.4800000,2466.7200000,2319.9800000,2409.3900000,10749
20/03/20,000000,2432.0400000,2452.9200000,2295.7500000,2304.9200000,11068
23/03/20,000000,2274.6900000,2300.4700000,2192.0700000,2237.4000000,8853
24/03/20,000000,2344.4400000,2449.6700000,2344.4400000,2447.3300000,13588
25/03/20,000000,2457.7700000,2571.4200000,2407.6900000,2475.5600000,13072
26/03/20,000000,2501.2900000,2637.0000000,2501.2100000,2630.0700000,15329
27/03/20,000000,2555.8700000,2615.8200000,2520.6600000,2541.4700000,17485
30/03/20,000000,2558.9800000,2631.8000000,2545.2900000,2626.6500000,18102
31/03/20,000000,2615.9600000,2641.3900000,2571.1500000,2584.5900000,16247
01/04/20,000000,2488.0800000,2522.6800000,2447.4900000,2470.5000000,17454
02/04/20,000000,2461.7900000,2532.9400000,2455.8700000,2526.9000000,15573
03/04/20,000000,2516.5000000,2538.0600000,2460.1900000,2488.6500000,19282
06/04/20,000000,2578.2800000,2676.5500000,2574.9300000,2663.6800000,18134
07/04/20,000000,2738.6500000,2755.1800000,2659.4100000,2659.4100000,17838
08/04/20,000000,2687.6400000,2760.4600000,2663.3000000,2749.9800000,20494
09/04/20,000000,2776.9900000,2818.1200000,2762.4400000,2789.8200000,16736
13/04/20,000000,2782.4600000,2782.4600000,2721.1700000,2761.6300000,20550
14/04/20,000000,2805.1000000,2850.4300000,2805.1000000,2846.0600000,18697
15/04/20,000000,2795.6400000,2801.7300000,2761.5600000,2783.3600000,19054
16/04/20,000000,2799.3400000,2806.5100000,2764.5100000,2799.5500000,18990
17/04/20,000000,2842.4300000,2879.2100000,2830.8800000,2874.5600000,18661
20/04/20,000000,2831.7000000,2868.8900000,2820.4300000,2823.1600000,20425
21/04/20,000000,2784.8100000,2785.5400000,2727.1000000,2736.5600000,18208
22/04/20,000000,2787.8900000,2813.6900000,2775.9500000,2799.3100000,19517
23/04/20,000000,2811.1400000,2844.9000000,2794.2600000,2797.8000000,18995
24/04/20,000000,2812.6400000,2842.7100000,2791.7600000,2836.7000000,19554
27/04/20,000000,2854.6500000,2887.7200000,2852.8900000,2878.4800000,21011
28/04/20,000000,2917.5100000,2921.1500000,2860.7100000,2863.3900000,21392
29/04/20,000000,2918.4600000,2954.8600000,2912.1600000,2939.5100000,21355
